rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
1,2016,Convolutional Neural Networks on Graphs with Fast Localized Spectral Filtering,"Michaël Defferrard, X. Bresson, P. Vandergheynst",Neural Information Processing Systems,2016-06-30,8623,835,206.72,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;deep-learning,"In this work, we are interested in generalizing convolutional neural networks (CNNs) from low-dimensional regular grids, where image, video and speech are represented, to high-dimensional irregular domains, such as social networks, brain connectomes or words' embedding, represented by graphs.","high citation signal (8,623); explicit AI/modeling signal; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",,c41eb895616e453dcba1a70c9b942c5063cc656c,https://www.semanticscholar.org/paper/c41eb895616e453dcba1a70c9b942c5063cc656c,,,,JournalArticle; Conference,unknown,brain; connectome; neural; deep learning; neural network; computational neuroscience; brain/neural structure in title; explicit brain-structure/AI bridge,"In this work, we are interested in generalizing convolutional neural networks (CNNs) from low-dimensional regular grids, where image, video and speech are represented, to high-dimensional irregular domains, such as social networks, brain connectomes or words' embedding, represented by graphs. We present a formulation of CNNs in the context of spectral graph theory, which provides the necessary mathematical background and efficient numerical schemes to design fast localized convolutional filters on graphs. Importantly, the proposed technique offers the same linear computational complexity and constant learning complexity as classical CNNs, while being universal to any graph structure. Experiments on MNIST and 20NEWS demonstrate the ability of this novel deep learning system to learn local, stationary, and compositional features on graphs."
2,2016,EEGNet: a compact convolutional neural network for EEG-based brain-computer interfaces,"Vernon J. Lawhern, Amelia J. Solon, Nicholas R. Waytowich, S. Gordon, C. Hung, Brent Lance",Journal of Neural Engineering,2016-11-23,4351,565,202.21,"Brain Decoding, Representation Learning, and BCI",brain-structure;connectome;machine-learning;deep-learning;decoding;neural-signals;neuromorphic-bci,"Objective. Brain-computer interfaces (BCI) enable direct communication with a computer, using neural activity as the control signal.","high citation signal (4,351); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1088/1741-2552/aace8c,64a2261b178f09e19a4dbbe5296f9f15cee053e3,https://doi.org/10.1088/1741-2552/aace8c,,https://arxiv.org/pdf/1611.08024,,JournalArticle,unknown,brain; cortical; eeg; meg; ecog; neural; neural network; classification; brain-computer; bci; brain/neural structure in title; explicit brain-structure/AI bridge,"Objective. Brain-computer interfaces (BCI) enable direct communication with a computer, using neural activity as the control signal. This neural signal is generally chosen from a variety of well-studied electroencephalogram (EEG) signals. For a given BCI paradigm, feature extractors and classifiers are tailored to the distinct characteristics of its expected EEG control signal, limiting its application to that specific signal. Convolutional neural networks (CNNs), which have been used in computer vision and speech recognition to perform automatic feature extraction and classification, have successfully been applied to EEG-based BCIs; however, they have mainly been applied to single BCI paradigms and thus it remains unclear how these architectures generalize to other paradigms. Here, we ask if we can design a single CNN architecture to accurately classify EEG signals from different BCI paradigms, while simultaneously being as compact as possible. Approach. In this work we introduce EEGNet, a compact convolutional neural network for EEG-based BCIs. We introduce the use of depthwise and separable convolutions to construct an EEG-specific model which encapsulates well-known EEG feature extraction concepts for BCI. We compare EEGNet, both for within-subject and cross-subject classification, to current state-of-the-art approaches across four BCI paradigms: P300 visual-evoked potentials, error-related negativity responses (ERN), movement-related cortical potentials (MRCP), and sensory motor rhythms (SMR). Main results. We show that EEGNet generalizes across paradigms better than, and achieves comparably high performance to, the reference algorithms when only limited training data is available across all tested paradigms. In addition, we demonstrate three different approaches to visualize the contents of a trained EEGNet model to enable interpretation of the learned features. Significance. Our results suggest that EEGNet is robust enough to learn a wide variety of interpretable features over a range of BCI tasks. Our models can be found at: https://github.com/vlawhern/arl-eegmodels."
3,2016,Geometric Deep Learning: Going beyond Euclidean data,"M. Bronstein, Joan Bruna, Yann LeCun, Arthur Szlam, P. Vandergheynst",IEEE Signal Processing Magazine,2016-11-24,3849,165,195.2,Computational Neuroscience and Brain-Inspired AI,brain-structure;connectome;deep-learning,Many scientific fields study data with an underlying structure that is non-Euclidean.,"high citation signal (3,849); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1109/MSP.2017.2693418,0e779fd59353a7f1f5b559b9d65fa4bfe367890c,https://doi.org/10.1109/MSP.2017.2693418,,http://arxiv.org/pdf/1611.08097,,JournalArticle,unknown,brain; neural; deep learning; neural network; computational neuroscience; explicit brain-structure/AI bridge,"Many scientific fields study data with an underlying structure that is non-Euclidean. Some examples include social networks in computational social sciences, sensor networks in communications, functional networks in brain imaging, regulatory networks in genetics, and meshed surfaces in computer graphics. In many applications, such geometric data are large and complex (in the case of social networks, on the scale of billions) and are natural targets for machine-learning techniques. In particular, we would like to use deep neural networks, which have recently proven to be powerful tools for a broad range of problems from computer vision, natural-language processing, and audio analysis. However, these tools have been most successful on data with an underlying Euclidean or grid-like structure and in cases where the invariances of these structures are built into networks used to model them."
4,2016,Efficient multi-scale 3D CNN with fully connected CRF for accurate brain lesion segmentation,"K. Kamnitsas, C. Ledig, V. Newcombe, Joanna P. Simpson, A. D. Kane, D. Menon, et al.",Medical Image Anal.,2016-03-18,3332,202,192.21,Clinical NeuroAI and Brain Disorders,brain-structure;connectome;deep-learning;decoding;neuroimaging;clinical-neuroai,"HIGHLIGHTSAn efficient 11-layers deep, multi-scale, 3D CNN architecture.A novel training strategy that significantly boosts performance.The first employment of a 3D fully connected CRF for post-processing.State-of-the-art performance on three challenging lesion segmentation tasks.New insights into the automatically learned intermediate representations.","high citation signal (3,332); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Clinical cohorts vary by disease stage, comorbidity, treatment history, and follow-up.; Models can learn site or demographic artifacts instead of disease mechanisms.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1016/j.media.2016.10.004,7c2bcf6f32b05a04cd3444c030db743e5666af88,https://doi.org/10.1016/j.media.2016.10.004,,https://doi.org/10.1016/j.media.2016.10.004,,JournalArticle,unknown,brain; mri; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,"HIGHLIGHTSAn efficient 11-layers deep, multi-scale, 3D CNN architecture.A novel training strategy that significantly boosts performance.The first employment of a 3D fully connected CRF for post-processing.State-of-the-art performance on three challenging lesion segmentation tasks.New insights into the automatically learned intermediate representations. ABSTRACT We propose a dual pathway, 11-layers deep, three-dimensional Convolutional Neural Network for the challenging task of brain lesion segmentation. The devised architecture is the result of an in-depth analysis of the limitations of current networks proposed for similar applications. To overcome the computational burden of processing 3D medical scans, we have devised an efficient and effective dense training scheme which joins the processing of adjacent image patches into one pass through the network while automatically adapting to the inherent class imbalance present in the data. Further, we analyze the development of deeper, thus more discriminative 3D CNNs. In order to incorporate both local and larger contextual information, we employ a dual pathway architecture that processes the input images at multiple scales simultaneously. For post-processing of the network's soft segmentation, we use a 3D fully connected Conditional Random Field which effectively removes false positives. Our pipeline is extensively evaluated on three challenging tasks of lesion segmentation in multi-channel MRI patient data with traumatic brain injuries, brain tumours, and ischemic stroke. We improve on the state-of-the-art for all three applications, with top ranking performance on the public benchmarks BRATS 2015 and ISLES 2015. Our method is computationally efficient, which allows its adoption in a variety of research and clinical settings. The source code of our implementation is made publicly available."
5,2016,Deep learning with coherent nanophotonic circuits,"Yichen Shen, N. Harris, S. Skirlo, Mihika Prabhu, T. Baehr-Jones, M. Hochberg, et al.",Nature Photonics,2016-10-07,2930,155,203.5,Computational Neuroscience and Brain-Inspired AI,brain-structure;connectome;deep-learning;neural-signals,Artificial neural networks are computational network models inspired by signal processing in the brain.,"high citation signal (2,930); recognized venue; open-access PDF metadata; explicit AI/modeling signal","Model fit does not by itself prove biological mechanism.; Brain-inspired analogies can become too loose unless tied to measurable neural evidence.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1038/nphoton.2017.93,3a2746e6f559cda514fcfa5068fbd6a96069192e,https://doi.org/10.1038/nphoton.2017.93,,https://arxiv.org/pdf/1610.02365,,paper,unknown,brain; ecog; neural; deep learning; neural network; computational neuroscience; explicit brain-structure/AI bridge,"Artificial neural networks are computational network models inspired by signal processing in the brain. These models have dramatically improved performance for many machine-learning tasks, including speech and image recognition. However, today's computing hardware is inefficient at implementing neural networks, in large part because much of it was designed for von Neumann computing schemes. Significant effort has been made towards developing electronic architectures tuned to implement artificial neural networks that exhibit improved computational speed and accuracy. Here, we propose a new architecture for a fully optical neural network that, in principle, could offer an enhancement in computational speed and power efficiency over state-of-the-art electronics for conventional inference tasks. We experimentally demonstrate the essential part of the concept using a programmable nanophotonic processor featuring a cascaded array of 56 programmable Mach-Zehnder interferometers in a silicon photonic integrated circuit and show its utility for vowel recognition. Programmable silicon nanophotonic processor empowers optical neural networks."
6,2016,Complement and Microglia Mediate Early Synapse Loss in Alzheimer Mouse Models,"Soyon Hong, Victoria F. Beja-Glasser, Bianca M. Nfonoyim, A. Frouin, Shaoming Li, Saranya Ramakrishnan, et al.",Science,2016-03-31,2879,111,172.78,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure;clinical-neuroai,Too much cleaning up The complement system and microglia seek out and destroy unwanted cellular debris for the peripheral immune system as well as excess synapses in the developing brain.,"high citation signal (2,879); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1126/science.aad8373,263283a8a909a408c17db247008120af75a16aa9,https://doi.org/10.1126/science.aad8373,,https://science.sciencemag.org/content/sci/352/6286/712.full.pdf,,JournalArticle,unknown,brain; synapse; historical computation/learning bridge,"Too much cleaning up The complement system and microglia seek out and destroy unwanted cellular debris for the peripheral immune system as well as excess synapses in the developing brain. Hong et al. now show how the system may go haywire in adults early in the progression toward Alzheimer's disease (AD). Aberrant synapse loss is an early feature of Alzheimer's and correlates with cognitive decline. In mice susceptible to AD, complement was associated with synapses, and microglial function was required for synapse loss. The authors speculate that aberrant activation of this ""trash disposal"" system underlies AD pathology. Science, this issue p. 712 The immune complement system also attacks brain synapses early in Alzheimer's disease mouse models. Synapse loss in Alzheimer's disease (AD) correlates with cognitive decline. Involvement of microglia and complement in AD has been attributed to neuroinflammation, prominent late in disease. Here we show in mouse models that complement and microglia mediate synaptic loss early in AD. C1q, the initiating protein of the classical complement cascade, is increased and associated with synapses before overt plaque deposition. Inhibition of C1q, C3, or the microglial complement receptor CR3 reduces the number of phagocytic microglia, as well as the extent of early synapse loss. C1q is necessary for the toxic effects of soluble β-amyloid (Aβ) oligomers on synapses and hippocampal long-term potentiation. Finally, microglia in adult brains engulf synaptic material in a CR3-dependent process when exposed to soluble Aβ oligomers. Together, these findings suggest that the complement-dependent pathway and microglia that prune excess synapses in development are inappropriately activated and mediate synapse loss in AD."
7,2016,Brain Tumor Segmentation Using Convolutional Neural Networks in MRI Images,"Sérgio Pereira, Adriano Pinto, Victor Alves, Carlos Alberto Silva",IEEE Transactions on Medical Imaging,2016-03-04,2351,101,180.53,Structural Neuroimaging and AI,brain-structure;connectome;deep-learning;neuroimaging,"Positions Brain Tumor Segmentation Using Convolutional Neural Networks in MRI Images within Brain Development, Plasticity, and Connectomics.","high citation signal (2,351); explicit AI/modeling signal; brain-structure signal","Scanner, site, protocol, and preprocessing differences can be learned as shortcuts by AI models.; High predictive accuracy does not guarantee anatomical validity or causal interpretation.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1109/TMI.2016.2538465,420f3f1078a6d8e0696572c032877079286051c6,https://doi.org/10.1109/TMI.2016.2538465,,,,JournalArticle,unknown,brain; mri; neural; neural network; brain/neural structure in title; explicit brain-structure/AI bridge,
8,2016,A BOILED-Egg To Predict Gastrointestinal Absorption and Brain Penetration of Small Molecules,"Antoine Daina, V. Zoete",ChemMedChem,2016-05-24,2099,111,184.29,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;machine-learning,"Apart from efficacy and toxicity, many drug development failures are imputable to poor pharmacokinetics and bioavailability.","high citation signal (2,099); open-access PDF metadata; explicit AI/modeling signal; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Model performance should be checked for leakage, confounding, calibration, and external validity.",10.1002/cmdc.201600182,a5a3e827570088ae7f3ff186cadb8552b0df659c,https://doi.org/10.1002/cmdc.201600182,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cmdc.201600182,,JournalArticle,unknown,brain; prediction; predictive; brain/neural structure in title; explicit brain-structure/AI bridge,"Apart from efficacy and toxicity, many drug development failures are imputable to poor pharmacokinetics and bioavailability. Gastrointestinal absorption and brain access are two pharmacokinetic behaviors crucial to estimate at various stages of the drug discovery processes. To this end, the Brain Or IntestinaL EstimateD permeation method (BOILED-Egg) is proposed as an accurate predictive model that works by computing the lipophilicity and polarity of small molecules. Concomitant predictions for both brain and intestinal permeation are obtained from the same two physicochemical descriptors and straightforwardly translated into molecular design, owing to the speed, accuracy, conceptual simplicity and clear graphical output of the model. The BOILED-Egg can be applied in a variety of settings, from the filtering of chemical libraries at the early steps of drug discovery, to the evaluation of drug candidates for development."
9,2016,Brain Region-specific Organoids using Mini-bioreactors for Modeling ZIKV Exposure,"Xuyu Qian, H. N. Nguyen, Mingxi Song, Christopher Hadiono, Sarah C. Ogden, Christy Hammack, et al.",Cell,2016-04-22,1910,112,176.2,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"SUMMARY Cerebral organoids, three-dimensional cultures that model organogenesis, provide a new platform to investigate human brain development.","high citation signal (1,910); recognized venue; open-access PDF metadata; brain-structure signal","Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/j.cell.2016.04.032,74faef5439459aabb440d73a739abac394a26ab4,https://doi.org/10.1016/j.cell.2016.04.032,,http://www.cell.com/article/S0092867416304676/pdf,,JournalArticle,unknown,brain; cerebral; cortical; neuron; neural; brain/neural structure in title; historical computation/learning bridge,"SUMMARY Cerebral organoids, three-dimensional cultures that model organogenesis, provide a new platform to investigate human brain development. High cost, variability and tissue heterogeneity limit their broad applications. Here we developed a miniaturized spinning bioreactor (SpinΩ) to generate forebrain-specific organoids from human iPSCs. These organoids recapitulate key features of human cortical development, including progenitor zone organization, neurogenesis, gene expression, and notably, a distinct human-specific outer radial glia cell layer. We also developed protocols for midbrain and hypothalamic organoids. Finally, we employed the forebrain organoid platform to model Zika virus (ZIKV) exposure. Quantitative analyses revealed preferential, productive infection of neural progenitors with either African or Asian ZIKV strains. ZIKV infection leads to increased cell death and reduced proliferation, resulting in decreased neuronal cell layer volume resembling microcephaly. Together, our brain region-specific organoids and SpinΩ provide an accessible and versatile platform for modeling human brain development and disease, and for compound testing including potential ZIKV antiviral drugs."
10,2016,The Human Brainnetome Atlas: A New Brain Atlas Based on Connectional Architecture,"L. Fan, Hai Li, Junjie Zhuo, Yu Zhang, Jiaojian Wang, Liangfu Chen, et al.",Cerebral Cortex,2016-07-25,1740,144,164.92,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome;neuroimaging,The human brain atlases that allow correlating brain anatomy with psychological and cognitive functions are in transition from ex vivo histology-based printed atlases to digital brain maps providing multimodal in vivo information.,"high citation signal (1,740); recognized venue; open-access PDF metadata; brain-structure signal","Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1093/cercor/bhw157,c3d29e7f18e6ba080693c1de4ce890aac62a88ab,https://doi.org/10.1093/cercor/bhw157,,https://academic.oup.com/cercor/article-pdf/26/8/3508/17333354/bhw157.pdf,,JournalArticle,unknown,brain; cortical; connectivity; brain/neural structure in title,"The human brain atlases that allow correlating brain anatomy with psychological and cognitive functions are in transition from ex vivo histology-based printed atlases to digital brain maps providing multimodal in vivo information. Many current human brain atlases cover only specific structures, lack fine-grained parcellations, and fail to provide functionally important connectivity information. Using noninvasive multimodal neuroimaging techniques, we designed a connectivity-based parcellation framework that identifies the subdivisions of the entire human brain, revealing the in vivo connectivity architecture. The resulting human Brainnetome Atlas, with 210 cortical and 36 subcortical subregions, provides a fine-grained, cross-validated atlas and contains information on both anatomical and functional connections. Additionally, we further mapped the delineated structures to mental processes by reference to the BrainMap database. It thus provides an objective and stable starting point from which to explore the complex relationships between structure, connectivity, and function, and eventually improves understanding of how the human brain works. The human Brainnetome Atlas will be made freely available for download at http://atlas.brainnetome.org, so that whole brain parcellations, connections, and functional data will be readily available for researchers to use in their investigations into healthy and pathological states."
